id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
140821776@OBS,https://observation.org/observation/140821776,OBS.140821776,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,3,unknown,undetermined,22.5790871,53.34840141,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2017-06-25,76860,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.140821776,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-02
104466377@OBS,https://observation.org/observation/104466377,OBS.104466377,HumanObservation,Observations,Vipera berus,species,Animalia,Viperidae,Animalia|Viperidae,Northern Viper,,1,unknown,undetermined,23.85,52.9,WGS84,,5000,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2013-05-22,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.104466377,Stichting Natuurinformatie,CC BY-NC 4.0,2015-07-22
141805531@OBS,https://observation.org/observation/141805531,OBS.141805531,HumanObservation,Observations,Motacilla citreola,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Citrine Wagtail,,1,unknown,undetermined,22.8586,53.5391,WGS84,,5,Europe,Poland,PL,,Poland - Biebrza NP,,,,2017-07-19,37800,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141805531,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-19
119012480@OBS,https://observation.org/observation/119012480,OBS.119012480,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,adult,undetermined,23.9177,52.8211,WGS84,,30,Europe,Poland,PL,,Poland - Podlaskie,,,,2016-05-17,27480,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119012480,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-21
169518100@OBS,https://observation.org/observation/169518100,OBS.169518100,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,,1,unknown,undetermined,23.82618189,52.70032428,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2017-05-30,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.169518100,Stichting Natuurinformatie,CC BY-NC 4.0,2019-04-03
87161555@OBS,https://observation.org/observation/87161555,OBS.87161555,HumanObservation,Observations,Hippolais icterina,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Icterine Warbler,,1,unknown,undetermined,23.8309568726,52.6929603008,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-22,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.87161555,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
141935669@OBS,https://observation.org/observation/141935669,OBS.141935669,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,unknown,undetermined,23.8325,52.7216,WGS84,,5,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2017-07-22,27660,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141935669,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-22
176836714@OBS,https://observation.org/observation/176836714,OBS.176836714,HumanObservation,Observations,Zootoca vivipara,species,Animalia,Lacertidae,Animalia|Lacertidae,Common Lizard,,1,unknown,undetermined,22.8583545684814,53.592170715332,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2019-07-23,40200,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.176836714,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-23
138355118@OBS,https://observation.org/observation/138355118,OBS.138355118,HumanObservation,Observations,Alauda arvensis,species,Animalia,LARKS_ALAUDIDAE,Animalia|LARKS_ALAUDIDAE,Eurasian Skylark,,1,unknown,undetermined,14.7834464067064,52.5807615683051,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2017-05-12,42840,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.138355118,Stichting Natuurinformatie,CC BY-NC 4.0,2018-01-04
63626419@OBS,https://observation.org/observation/63626419,OBS.63626419,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,undetermined,23.76489334,52.76826739,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2012-03-07,45300,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.63626419,Stichting Natuurinformatie,CC BY-NC 4.0,2012-09-13
155730442@OBS,https://observation.org/observation/155730442,OBS.155730442,HumanObservation,Observations,Vespa crabro,species,Animalia,Vespidae,Animalia|Vespidae,Hornet,,1,imago,undetermined,23.8451673,52.7006451,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2018-05-01,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.155730442,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-12
138651084@OBS,https://observation.org/observation/138651084,OBS.138651084,HumanObservation,Observations,Chlidonias hybrida,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Whiskered Tern,,1,unknown,undetermined,23.8807083,52.89994935,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2016-07-22,56040,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.138651084,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-19
119612802@OBS,https://observation.org/observation/119612802,OBS.119612802,HumanObservation,Observations,Grus grus,species,Animalia,CRANES_GRUIDAE,Animalia|CRANES_GRUIDAE,Common Crane,,1,unknown,undetermined,22.57154903,53.24000828,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2016-06-02,62520,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119612802,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
122028010@OBS,https://observation.org/observation/122028010,OBS.122028010,HumanObservation,Observations,Hirundo rustica,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Barn Swallow,,9,unknown,undetermined,23.71829373,52.69034705,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-26,33960,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122028010,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-01
141647613@OBS,https://observation.org/observation/141647613,OBS.141647613,HumanObservation,Observations,Riparia riparia,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Sand Martin,,1,unknown,undetermined,22.9108,53.5601,WGS84,,5,Europe,Poland,PL,,Poland - Podlaskie,,,,2017-07-15,33900,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141647613,Stichting Natuurinformatie,CC BY-NC 4.0,2017-10-02
84474563@OBS,https://observation.org/observation/84474563,OBS.84474563,HumanObservation,Observations,Acrocephalus schoenobaenus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Sedge Warbler,,1,unknown,undetermined,23.7408677866206,52.7204301140495,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2014-05-12,44820,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.84474563,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
86711386@OBS,https://observation.org/observation/86711386,OBS.86711386,HumanObservation,Observations,Saxicola rubicola,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,European Stonechat,,1,unknown,undetermined,14.7627657652,52.6322277806,WGS84,,100,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2014-07-25,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86711386,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-16
86207340@OBS,https://observation.org/observation/86207340,OBS.86207340,HumanObservation,Observations,Lullula arborea,species,Animalia,LARKS_ALAUDIDAE,Animalia|LARKS_ALAUDIDAE,Woodlark,,1,unknown,undetermined,23.8256281614,52.8631176586,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-10,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86207340,Stichting Natuurinformatie,CC BY-NC 4.0,2017-12-07
176997857@OBS,https://observation.org/observation/176997857,OBS.176997857,HumanObservation,Observations,Nymphalis antiopa,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Camberwell Beauty,,1,imago,undetermined,23.8447570800781,52.7159385681152,WGS84,,25,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2019-07-20,42360,seen,,,https://data.biodiversitydata.nl/obsint/observation/OBS.176997857,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-27
119261788@OBS,https://observation.org/observation/119261788,OBS.119261788,HumanObservation,Observations,Pelobates fuscus,species,Animalia,Pelobatidae,Animalia|Pelobatidae,Common Eurasian Spadefoot,,1,unknown,undetermined,22.55,53.35,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-05-26,25920,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119261788,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-28
70099258@OBS,https://observation.org/observation/70099258,OBS.70099258,HumanObservation,Observations,Corvus frugilegus,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Rook,,1,unknown,undetermined,15.5877034658,51.11052289,WGS84,,10,Europe,Poland,PL,,Poland -  Dolnośląskie,,,,2012-07-21,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.70099258,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-17
119768112@OBS,https://observation.org/observation/119768112,OBS.119768112,HumanObservation,Observations,Acrocephalus arundinaceus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Great Reed Warbler,,1,unknown,undetermined,23.85211847,52.70126558,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-06-06,55680,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119768112,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-09
126675526@OBS,https://observation.org/observation/126675526,OBS.126675526,HumanObservation,Observations,Motacilla citreola,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Citrine Wagtail,,2,unknown,male,22.7403699157,53.4930112047,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-05-19,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.126675526,Stichting Natuurinformatie,CC BY-NC 4.0,2016-11-16
177469569@OBS,https://observation.org/observation/177469569,OBS.177469569,HumanObservation,Observations,Consolida regalis,species,Plantae,RANUNCULACEAE,Plantae|RANUNCULACEAE,Forking Larkspur,,1,flowering,undetermined,22.9306354522705,53.5873908996582,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2019-07-23,34260,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.177469569,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-04
86281035@OBS,https://observation.org/observation/86281035,OBS.86281035,HumanObservation,Observations,Sylvia communis,species,Animalia,OLD_WORLD_WARBLERS_SYLVIIDAE,Animalia|OLD_WORLD_WARBLERS_SYLVIIDAE,Common Whitethroat,,3,unknown,undetermined,23.81591602,52.71919923,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-13,48480,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86281035,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-21
118265634@OBS,https://observation.org/observation/118265634,OBS.118265634,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,,1,unknown,male,23.766496,52.739546,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-05-09,45300,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118265634,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-09
160796667@OBS,https://observation.org/observation/160796667,OBS.160796667,HumanObservation,Observations,Chlidonias hybrida,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Whiskered Tern,,1,unknown,undetermined,23.8557441075888,52.901823030515,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2018-08-01,38760,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.160796667,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-01
119245943@OBS,https://observation.org/observation/119245943,OBS.119245943,HumanObservation,Observations,Locustella fluviatilis,species,Animalia,Locustellidae,Animalia|Locustellidae,River Warbler,,1,unknown,undetermined,23.8365267310292,52.6949374331161,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-05-27,74340,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119245943,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-27
169834981@OBS,https://observation.org/observation/169834981,OBS.169834981,HumanObservation,Observations,Hirundo rustica,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Barn Swallow,,30,unknown,undetermined,22.590027,53.371556,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2015-05-14,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.169834981,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-05
161365067@OBS,https://observation.org/observation/161365067,OBS.161365067,HumanObservation,Observations,Bombina variegata,species,Animalia,Bombinatoridae,Animalia|Bombinatoridae,Yellow-bellied Toad,,3,juvenile,undetermined,22.3,49.2,WGS84,,5000,Europe,Poland,PL,,Poland - Podkarpackie,,,,2018-08-09,40260,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.161365067,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-16
41081885@OBS,https://observation.org/observation/41081885,OBS.41081885,HumanObservation,Observations,Upupa epops,species,Animalia,HOOPOES_UPUPIDAE,Animalia|HOOPOES_UPUPIDAE,Eurasian Hoopoe,,1,unknown,undetermined,23.209790372353,53.913428392279,WGS84,,99,Europe,Poland,PL,,Poland - Augustow,,,,2005-05-14,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.41081885,Stichting Natuurinformatie,CC BY-NC 4.0,2009-09-17
69779746@OBS,https://observation.org/observation/69779746,OBS.69779746,HumanObservation,Observations,Clanga pomarina,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Lesser Spotted Eagle,,1,unknown,undetermined,23.755794,52.728813,WGS84,,1000,Europe,Poland,PL,,Poland - Białowieża,,,,2012-05-12,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.69779746,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-17
105519468@OBS,https://observation.org/observation/105519468,OBS.105519468,HumanObservation,Observations,Carex vesicaria,species,Plantae,CYPERACEAE,Plantae|CYPERACEAE,Bladder-sedge,,1,unknown,undetermined,22.6567840541,52.3868947685,WGS84,,100,Europe,Poland,PL,,Poland - Mazowieckie ,,,,2015-06-14,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.105519468,Stichting Natuurinformatie,CC BY-NC 4.0,2015-08-18
156738904@OBS,https://observation.org/observation/156738904,OBS.156738904,HumanObservation,Observations,Rhodeus amarus,species,Animalia,CARPS_CYPRINIDAE,Animalia|CARPS_CYPRINIDAE,Bitterling,,1,unknown,undetermined,22.57045614,53.44960142,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2018-05-13,41820,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156738904,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-17
41003311@OBS,https://observation.org/observation/41003311,OBS.41003311,HumanObservation,Observations,Sciurus vulgaris,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Animalia|SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eurasian Red Squirrel,,2,unknown,undetermined,23.830718994141,52.770370084705,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2008-11-10,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.41003311,Stichting Natuurinformatie,CC BY-NC 4.0,2012-12-31
56603832@OBS,https://observation.org/observation/56603832,OBS.56603832,HumanObservation,Observations,Eupeodes corollae,species,Animalia,HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE,Animalia|HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE,,,4,imago,male,21.1732292176,52.8103366755,WGS84,,100,Europe,Poland,PL,,Poland - Mazowieckie ,,,,2011-07-15,,specimen in collection,,,https://data.biodiversitydata.nl/obsint/observation/OBS.56603832,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-16
118620096@OBS,https://observation.org/observation/118620096,OBS.118620096,HumanObservation,Observations,Hylocomium splendens,species,,HYLOCOMIACEAE,HYLOCOMIACEAE,Stairstep moss,,100,unknown,undetermined,22.8181904554367,53.6153894662857,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2016-05-12,41580,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118620096,Stichting Natuurinformatie,CC BY-NC 4.0,2018-10-25
141605711@OBS,https://observation.org/observation/141605711,OBS.141605711,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,2,unknown,undetermined,22.6047,53.2997,WGS84,,5,Europe,Poland,PL,,Poland - Biebrza NP,,,,2017-07-09,81180,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141605711,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-15
122368309@OBS,https://observation.org/observation/122368309,OBS.122368309,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,,1,unknown,undetermined,22.91437435,53.56254604,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-07-18,43980,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122368309,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-11
136297526@OBS,https://observation.org/observation/136297526,OBS.136297526,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,2,unknown,undetermined,23.80682945,52.72382941,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2017-04-04,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.136297526,Stichting Natuurinformatie,CC BY-NC 4.0,2017-04-04
141733121@OBS,https://observation.org/observation/141733121,OBS.141733121,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,2,unknown,male,23.7643,52.7375,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2017-07-05,16620,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141733121,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-18
139300956@OBS,https://observation.org/observation/139300956,OBS.139300956,HumanObservation,Observations,Upupa epops,species,Animalia,HOOPOES_UPUPIDAE,Animalia|HOOPOES_UPUPIDAE,Eurasian Hoopoe,,2,unknown,undetermined,22.90704922,53.55011326,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2017-05-26,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.139300956,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-31
138651476@OBS,https://observation.org/observation/138651476,OBS.138651476,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,4,unknown,undetermined,22.89467407,53.58952014,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-07-17,69540,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.138651476,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-19
61090654@OBS,https://observation.org/observation/61090654,OBS.61090654,HumanObservation,Observations,Eristalis pertinax,species,Animalia,HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE,Animalia|HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE,,,2,imago,female,23.8708019257,52.6910021583,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2011-07-22,15300,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.61090654,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-16
86100708@OBS,https://observation.org/observation/86100708,OBS.86100708,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,,1,unknown,undetermined,22.45691995,53.28575174,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-06,60360,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86100708,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-06
